# apollo 2025-06-24 21:10
#
# GNU/Linux 6.13.0-1-default #1 SMP PREEMPT_DYNAMIC Mon Jan 20 07:26:08 UTC 2025 (1513344) x86_64 openSUSE Tumbleweed
# Intel Core i7-1355U (AVX2-VNNI) (12 threads, 2 performance cores, 8 efficient cores), 12MB cache
# 32 GB RAM
# gcc 14.2.1
# Python 3.11.11 [gcc] OpenBLAS 0.3.29
# R version 4.4.2 (2024-10-31) Rblas
#
# Python modules (via reticulate):
# numba           0.61.2
# cython          3.1.2
# numpy           2.2.6
# scipy           1.15.3
# sklearn         1.7.0
# pykdtree        1.4.1*
#
# R packages:
# RANN            2.6.2*
# nabor           0.5.0*
# dbscan          1.2.2*
# mlpack          4.6.2*
# reticulate     1.42.0*
#
# Other:
# pico_tree       1.0.0*
#
# * - compiled with -O3 -march=native
#
"method","user.self","sys.self","elapsed","Δdist","Σdist","Δidx","n","d","k","nthreads","time","host"
"py_sklearn_kdtree",2.0300000000002,0,2.029,0,55590.9919471122,0,131072,6,1,1,1750817886,"apollo"
"r_dbscan",1.19799999999987,0.00100000000000033,1.19799999999987,0,55590.9919471122,0,131072,6,1,1,1750817886,"apollo"
"r_mlpack_kdtree_single",0.798000000000229,0,0.798999999999978,0,55590.9919471122,0,131072,6,1,1,1750817886,"apollo"
"r_mlpack_kdtree_dual",2.00600000000031,0,2.00500000000011,0,55590.9919471122,0,131072,6,1,1,1750817886,"apollo"
"r_nabor",0.601000000000113,0,0.601000000000113,0,55590.9919471122,0,131072,6,1,1,1750817886,"apollo"
"r_rann_kdtree",1.92200000000003,0,1.92099999999982,0,55590.9919471122,0,131072,6,1,1,1750817886,"apollo"
"r_genieclust_brute",25.886,0.02,25.9029999999998,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"r_genieclust_kdtree",0.552000000000135,0,0.552999999999884,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"pico_tree",0.481999999999971,0,0.481999999999971,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"py_genieclust_kdtree",0.534999999999854,0,0.534000000000106,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"py_pykdtree",0.610000000000127,0,0.610000000000127,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"py_sklearn_kdtree",2.02500000000009,0,2.02599999999984,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"r_dbscan",1.19599999999991,0,1.19599999999991,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"r_mlpack_kdtree_single",0.768000000000029,0,0.768000000000029,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"r_mlpack_kdtree_dual",2.01899999999978,0.00099999999999989,2.01900000000023,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"r_nabor",0.662000000000262,0,0.661999999999807,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"r_rann_kdtree",1.89300000000003,0,1.89199999999983,0,55590.9919471122,0,131072,6,1,1,1750817923,"apollo"
"r_genieclust_brute",33.5639999999999,0.0390000000000001,33.5990000000002,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"r_genieclust_kdtree",1.44900000000007,0,1.45000000000027,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"pico_tree",1.27400000000034,0,1.27300000000014,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"py_genieclust_kdtree",1.52399999999989,0,1.52399999999989,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"py_pykdtree",1.69200000000001,0,1.69200000000001,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"py_sklearn_kdtree",4.92200000000003,0,4.92100000000028,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"r_dbscan",3.73499999999967,0,3.73399999999992,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"r_mlpack_kdtree_single",2.10600000000022,0,2.10499999999956,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"r_mlpack_kdtree_dual",4.05099999999993,0,4.04999999999973,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"r_nabor",1.69200000000001,0,1.6909999999998,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"r_rann_kdtree",6.04500000000007,0.00099999999999989,6.04500000000007,0,757267.262920544,0,131072,6,10,1,1750817986,"apollo"
"r_genieclust_brute",33.4850000000001,0.0190000000000001,33.5,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"r_genieclust_kdtree",1.44999999999982,0,1.45000000000027,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"pico_tree",1.27199999999993,0.00099999999999989,1.27300000000014,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"py_genieclust_kdtree",1.46500000000015,0,1.46399999999994,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"py_pykdtree",1.78099999999995,0,1.7800000000002,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"py_sklearn_kdtree",4.89400000000023,0,4.89300000000003,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"r_dbscan",3.69300000000021,0,3.69300000000021,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"r_mlpack_kdtree_single",2.10599999999977,0,2.10500000000002,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"r_mlpack_kdtree_dual",4.07999999999993,0.00300000000000011,4.08199999999988,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"r_nabor",1.75,0.004,1.7529999999997,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"r_rann_kdtree",6.01800000000003,0.00299999999999967,6.02100000000019,0,757267.262920544,0,131072,6,10,1,1750818049,"apollo"
"r_genieclust_brute",33.308,0.0210000000000004,33.3239999999996,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"r_genieclust_kdtree",1.45000000000027,0,1.44999999999982,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"pico_tree",1.27399999999989,0,1.27299999999968,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"py_genieclust_kdtree",1.46500000000015,0,1.46500000000015,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"py_pykdtree",1.76400000000012,0,1.76400000000012,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"py_sklearn_kdtree",4.93100000000004,0,4.93000000000029,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"r_dbscan",3.73100000000022,0.00099999999999989,3.73199999999997,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"r_mlpack_kdtree_single",2.12100000000009,0.00300000000000011,2.12300000000005,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"r_mlpack_kdtree_dual",4.00399999999991,0,4.00300000000016,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"r_nabor",1.78400000000011,0,1.78400000000011,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"r_rann_kdtree",5.96900000000005,0.00499999999999989,5.97299999999996,0,757267.262920544,0,131072,6,10,1,1750818111,"apollo"
"r_genieclust_brute",110.685,0.0619999999999998,110.733,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"r_genieclust_kdtree",1.09400000000005,0,1.09500000000025,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"pico_tree",1.64600000000064,0.00100000000000033,1.64699999999993,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"py_genieclust_kdtree",1.10900000000038,0,1.11000000000058,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"py_pykdtree",2.16699999999946,0,2.16699999999946,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"py_sklearn_kdtree",6.3130000000001,0.00099999999999989,6.31400000000031,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"r_dbscan",3.92299999999977,0,3.92199999999957,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"r_mlpack_kdtree_single",1.68000000000029,0.00099999999999989,1.68100000000049,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"r_mlpack_kdtree_dual",4.34999999999945,0,4.34900000000016,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"r_nabor",2.03799999999956,0,2.03799999999956,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"r_rann_kdtree",4.79200000000037,0.00100000000000033,4.79200000000037,0,99146.0985127282,0,262144,6,1,1,1750818252,"apollo"
"r_genieclust_brute",110.566,0.0789999999999997,110.63,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"r_genieclust_kdtree",1.09600000000046,0,1.09600000000046,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"pico_tree",1.5649999999996,0,1.56400000000031,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"py_genieclust_kdtree",1.10800000000017,0,1.10800000000017,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"py_pykdtree",2.25300000000061,0,2.2529999999997,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"py_sklearn_kdtree",6.22299999999996,0.00100000000000033,6.22400000000016,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"r_dbscan",3.83500000000004,0.00199999999999978,3.83600000000024,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"r_mlpack_kdtree_single",1.63400000000001,0.00099999999999989,1.63500000000022,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"r_mlpack_kdtree_dual",4.41699999999946,0.00099999999999989,4.41700000000037,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"r_nabor",1.97900000000027,0,1.97899999999936,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"r_rann_kdtree",4.81800000000021,0,4.81700000000001,0,99146.0985127282,0,262144,6,1,1,1750818392,"apollo"
"r_genieclust_brute",110.578,0.056,110.619,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"r_genieclust_kdtree",1.13400000000001,0,1.13400000000001,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"pico_tree",1.60099999999966,0,1.60000000000036,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"py_genieclust_kdtree",1.10999999999967,0,1.10999999999967,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"py_pykdtree",2.17199999999957,0,2.17199999999957,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"py_sklearn_kdtree",6.30599999999959,0,6.30400000000009,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"r_dbscan",3.90699999999924,0,3.90599999999995,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"r_mlpack_kdtree_single",1.67099999999937,0,1.67000000000007,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"r_mlpack_kdtree_dual",4.34599999999955,0,4.34600000000046,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"r_nabor",2.02099999999973,0,2.02199999999993,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"r_rann_kdtree",4.74300000000039,0,4.74299999999948,0,99146.0985127282,0,262144,6,1,1,1750818533,"apollo"
"r_genieclust_brute",186.164,0.12,186.257000000001,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"r_genieclust_kdtree",3.09799999999996,0.00200000000000022,3.10000000000036,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"pico_tree",4.75699999999961,0,4.75500000000011,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"py_genieclust_kdtree",3.15799999999945,0,3.15700000000015,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"py_pykdtree",6.57200000000012,0.004,6.57600000000002,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"py_sklearn_kdtree",15.7960000000003,0.016,15.8100000000004,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"r_dbscan",11.9210000000003,0.00199999999999978,11.9220000000005,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"r_mlpack_kdtree_single",4.50200000000041,0.0100000000000002,4.51199999999972,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"r_mlpack_kdtree_dual",8.89999999999964,0.00499999999999989,8.90300000000025,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"r_nabor",5.77399999999943,0.00800000000000001,5.78099999999995,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"r_rann_kdtree",15.4839999999995,0.0129999999999999,15.4960000000001,0,1351268.77052424,0,262144,6,10,1,1750818800,"apollo"
"r_genieclust_brute",184.320000000001,0.105,184.397999999999,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"r_genieclust_kdtree",3.10000000000036,0,3.10000000000036,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"pico_tree",4.69599999999991,0,4.69500000000062,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"py_genieclust_kdtree",3.14800000000014,0,3.14800000000014,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"py_pykdtree",6.14699999999993,0.00399999999999956,6.14999999999964,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"py_sklearn_kdtree",15.7920000000004,0.00499999999999989,15.7939999999999,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"r_dbscan",11.9920000000002,0.00300000000000011,11.9920000000002,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"r_mlpack_kdtree_single",4.5010000000002,0.0209999999999999,4.52199999999993,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"r_mlpack_kdtree_dual",8.89199999999983,0.00800000000000001,8.89900000000034,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"r_nabor",5.71399999999994,0.00600000000000023,5.71900000000005,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"r_rann_kdtree",15.4200000000001,0.024,15.4409999999998,0,1351268.77052424,0,262144,6,10,1,1750819064,"apollo"
"r_genieclust_brute",181.316,0.0899999999999999,181.381,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"r_genieclust_kdtree",3.13699999999972,0,3.13699999999972,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"pico_tree",4.76499999999942,0.00100000000000033,4.76599999999962,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"py_genieclust_kdtree",3.15200000000004,0.00199999999999978,3.15400000000045,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"py_pykdtree",6.22000000000025,0.00600000000000023,6.22400000000016,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"py_sklearn_kdtree",15.741,0.0169999999999995,15.7550000000001,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"r_dbscan",11.6769999999997,0.00300000000000011,11.6780000000008,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"r_mlpack_kdtree_single",4.54600000000028,0.0120000000000005,4.5570000000007,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"r_mlpack_kdtree_dual",8.90299999999934,0.00499999999999989,8.90700000000015,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"r_nabor",5.79199999999946,0.00800000000000001,5.79899999999998,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"r_rann_kdtree",15.5389999999998,0.00999999999999979,15.5470000000005,0,1351268.77052424,0,262144,6,10,1,1750819326,"apollo"
"r_genieclust_brute",29.1150000000007,0.0199999999999996,29.1319999999996,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"r_genieclust_kdtree",1.16600000000017,0,1.16600000000017,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"pico_tree",0.933999999999287,0,0.933999999999287,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"py_genieclust_kdtree",1.16600000000017,0,1.16600000000017,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"py_pykdtree",1.31800000000021,0,1.31800000000021,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"py_sklearn_kdtree",4.2480000000005,0.00200000000000067,4.24900000000071,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"r_dbscan",2.48300000000017,0,2.48199999999997,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"r_mlpack_kdtree_single",1.45800000000054,0,1.45799999999963,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"r_mlpack_kdtree_dual",4.51199999999972,0,4.51199999999972,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"r_nabor",1.16399999999976,0,1.16399999999976,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"r_rann_kdtree",3.99600000000009,0.000999999999999446,3.99600000000009,0,77384.8610364589,0,131072,7,1,1,1750819379,"apollo"
"r_genieclust_brute",29.1999999999998,0.0230000000000006,29.2199999999993,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"r_genieclust_kdtree",1.15899999999965,0,1.15900000000056,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"pico_tree",0.947000000000116,0,0.946999999999207,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"py_genieclust_kdtree",1.1860000000006,0,1.18599999999969,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"py_pykdtree",1.34500000000025,0,1.34500000000025,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"py_sklearn_kdtree",4.17799999999988,0.000999999999999446,4.18000000000029,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"r_dbscan",2.51200000000063,0,2.51099999999951,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"r_mlpack_kdtree_single",1.47199999999975,0,1.47100000000046,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"r_mlpack_kdtree_dual",4.46300000000065,0,4.46200000000044,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"r_nabor",1.15700000000015,0,1.15700000000015,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"r_rann_kdtree",3.97299999999996,0,3.97300000000087,0,77384.8610364589,0,131072,7,1,1,1750819431,"apollo"
"r_genieclust_brute",29.1880000000001,0.0170000000000003,29.2020000000002,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"r_genieclust_kdtree",1.15700000000015,0.00100000000000033,1.15800000000036,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"pico_tree",0.945999999999913,0,0.945000000000618,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"py_genieclust_kdtree",1.16400000000067,0,1.16399999999976,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"py_pykdtree",1.33700000000044,0,1.33600000000024,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"py_sklearn_kdtree",4.24099999999999,0,4.23999999999978,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"r_dbscan",2.47999999999956,0,2.48000000000047,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"r_mlpack_kdtree_single",1.45900000000074,0,1.45800000000054,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"r_mlpack_kdtree_dual",4.53300000000036,0,4.53300000000036,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"r_nabor",1.17399999999998,0,1.17299999999977,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"r_rann_kdtree",4.00900000000001,0.000999999999999446,4.00900000000001,0,77384.8610364589,0,131072,7,1,1,1750819483,"apollo"
"r_genieclust_brute",37.9870000000001,0.0270000000000001,38.009,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"r_genieclust_kdtree",3.14400000000023,0,3.14300000000003,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"pico_tree",2.55400000000009,0,2.55400000000009,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"py_genieclust_kdtree",3.10800000000017,0,3.10699999999997,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"py_pykdtree",3.67900000000009,0,3.67900000000009,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"py_sklearn_kdtree",10.0039999999999,0,10.0029999999997,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"r_dbscan",7.48700000000008,0.00100000000000033,7.48700000000008,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"r_mlpack_kdtree_single",4.0630000000001,0,4.0619999999999,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"r_mlpack_kdtree_dual",8.44399999999951,0.000999999999999446,8.44400000000041,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"r_nabor",3.30200000000059,0,3.30099999999948,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"r_rann_kdtree",12.0220000000008,0.00100000000000033,12.0219999999999,0,1010567.8333786,0,131072,7,10,1,1750819580,"apollo"
"r_genieclust_brute",37.9880000000003,0.0350000000000001,38.018,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"r_genieclust_kdtree",3.13199999999961,0,3.13100000000031,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"pico_tree",2.51699999999983,0.000999999999999446,2.51800000000003,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"py_genieclust_kdtree",3.1279999999997,0,3.1269999999995,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"py_pykdtree",3.67599999999948,0,3.67599999999948,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"py_sklearn_kdtree",9.99599999999919,0,9.99499999999989,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"r_dbscan",7.5029999999997,0.00100000000000033,7.5029999999997,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"r_mlpack_kdtree_single",4.03799999999956,0,4.03700000000026,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"r_mlpack_kdtree_dual",8.4409999999998,0,8.4399999999996,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"r_nabor",3.35500000000047,0,3.35500000000047,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"r_rann_kdtree",12.1129999999994,0.00100000000000033,12.1129999999994,0,1010567.8333786,0,131072,7,10,1,1750819677,"apollo"
"r_genieclust_brute",37.8069999999998,0.0379999999999994,37.8389999999999,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"r_genieclust_kdtree",3.13000000000011,0,3.12899999999991,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"pico_tree",2.53499999999985,0.00100000000000033,2.53499999999985,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"py_genieclust_kdtree",3.13299999999981,0,3.13300000000072,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"py_pykdtree",3.54299999999967,0,3.54200000000037,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"py_sklearn_kdtree",9.89500000000044,0,9.89400000000023,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"r_dbscan",7.56700000000001,0,7.5659999999998,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"r_mlpack_kdtree_single",4.05199999999968,0,4.05199999999968,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"r_mlpack_kdtree_dual",8.46500000000015,0.00100000000000033,8.46500000000015,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"r_nabor",3.3760000000002,0.000999999999999446,3.37599999999929,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"r_rann_kdtree",12.0349999999999,0,12.0330000000004,0,1010567.8333786,0,131072,7,10,1,1750819773,"apollo"
"r_genieclust_brute",125.728,0.0630000000000006,125.776,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"r_genieclust_kdtree",2.52499999999964,0,2.52500000000055,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"pico_tree",3.6909999999998,0,3.6899999999996,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"py_genieclust_kdtree",2.53400000000056,0,2.53300000000036,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"py_pykdtree",4.99299999999948,0,4.99300000000039,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"py_sklearn_kdtree",13.2109999999993,0,13.2089999999998,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"r_dbscan",8.39699999999993,0,8.39599999999973,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"r_mlpack_kdtree_single",3.19300000000021,0,3.19400000000041,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"r_mlpack_kdtree_dual",10.366,0.000999999999999446,10.366,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"r_nabor",4.55299999999988,0,4.55299999999988,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"r_rann_kdtree",9.82300000000032,0.00100000000000033,9.82300000000032,0,140569.862909166,0,262144,7,1,1,1750819963,"apollo"
"r_genieclust_brute",125.603999999999,0.0750000000000002,125.663,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"r_genieclust_kdtree",2.51900000000023,0,2.51899999999932,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"pico_tree",3.69100000000071,0,3.6899999999996,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"py_genieclust_kdtree",2.51100000000042,0,2.51000000000022,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"py_pykdtree",5.12700000000041,0,5.12700000000041,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"py_sklearn_kdtree",13.2080000000005,0.000999999999999446,13.2070000000003,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"r_dbscan",8.32999999999993,0,8.32800000000043,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"r_mlpack_kdtree_single",3.1820000000007,0,3.18199999999979,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"r_mlpack_kdtree_dual",10.2829999999994,0.00100000000000033,10.2820000000002,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"r_nabor",4.65000000000055,0.000999999999999446,4.65099999999984,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"r_rann_kdtree",9.85199999999986,0.00200000000000067,9.85300000000007,0,140569.862909166,0,262144,7,1,1,1750820153,"apollo"
"r_genieclust_brute",126.562,0.0669999999999993,126.613,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"r_genieclust_kdtree",2.49699999999939,0,2.4970000000003,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"pico_tree",3.82399999999961,0,3.82399999999961,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"py_genieclust_kdtree",2.51400000000012,0,2.51400000000012,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"py_pykdtree",5.09600000000046,0,5.09399999999914,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"py_sklearn_kdtree",13.1170000000002,0,13.116,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"r_dbscan",8.35599999999977,0,8.35499999999956,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"r_mlpack_kdtree_single",3.19999999999982,0,3.19999999999982,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"r_mlpack_kdtree_dual",10.3090000000002,0,10.308,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"r_nabor",4.64300000000003,0,4.64300000000003,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
"r_rann_kdtree",9.89900000000034,0.00200000000000067,9.90099999999984,0,140569.862909166,0,262144,7,1,1,1750820343,"apollo"
