"timestamp","dataset","method","n_clusters","n_threads","elapsed_time"
1594421496.703555,"g2mg/g2mg_8_30","sklearn_kmeans",100,6,0.5020589828491211
1594421496.7377472,"g2mg/g2mg_8_30","Genie_0.3",100,12,0.01277303695678711
1594421496.807595,"g2mg/g2mg_8_30","Genie_0.3_approx",100,12,0.06980681419372559
1594421497.3628416,"g2mg/g2mg_8_30","sklearn_kmeans",100,12,0.5552160739898682
1594421497.402148,"g2mg/g2mg_8_30","Genie_0.3",1000,1,0.017334461212158203
1594421497.6776307,"g2mg/g2mg_8_30","Genie_0.3_approx",1000,1,0.27545690536499023
1594421502.0379066,"g2mg/g2mg_8_30","sklearn_kmeans",1000,1,4.3602454662323
1594421502.0772152,"g2mg/g2mg_8_30","Genie_0.3",1000,3,0.018816471099853516
1594421502.1999366,"g2mg/g2mg_8_30","Genie_0.3_approx",1000,3,0.12269449234008789
1594421506.58188,"g2mg/g2mg_8_30","sklearn_kmeans",1000,3,4.38191294670105
1594421506.6157558,"g2mg/g2mg_8_30","Genie_0.3",1000,6,0.013461828231811523
1594421506.7107449,"g2mg/g2mg_8_30","Genie_0.3_approx",1000,6,0.09495949745178223
1594421511.0306058,"g2mg/g2mg_8_30","sklearn_kmeans",1000,6,4.319829702377319
1594421511.1363688,"g2mg/g2mg_8_30","Genie_0.3",1000,12,0.08551454544067383
1594421511.2078264,"g2mg/g2mg_8_30","Genie_0.3_approx",1000,12,0.07141828536987305
1594421515.6279194,"g2mg/g2mg_8_30","sklearn_kmeans",1000,12,4.4200615882873535
1594421515.6284115,"g2mg/g2mg_8_30","Genie_0.1",10,0,0.0004525184631347656
1594421515.6288152,"g2mg/g2mg_8_30","Genie_0.3",10,0,0.0003857612609863281
1594421515.6291513,"g2mg/g2mg_8_30","Genie_0.5",10,0,0.0003223419189453125
1594421515.6295476,"g2mg/g2mg_8_30","Genie_0.1",100,0,0.00038170814514160156
1594421515.6299238,"g2mg/g2mg_8_30","Genie_0.3",100,0,0.00036215782165527344
1594421515.6302521,"g2mg/g2mg_8_30","Genie_0.5",100,0,0.00031447410583496094
1594421515.6304948,"g2mg/g2mg_8_30","Genie_0.1",1000,0,0.00022935867309570312
1594421515.6307406,"g2mg/g2mg_8_30","Genie_0.3",1000,0,0.000232696533203125
1594421515.630977,"g2mg/g2mg_8_30","Genie_0.5",1000,0,0.00022339820861816406
1594421515.7278442,"g2mg/g2mg_16_30","Genie_0.3",10,1,0.02863335609436035
1594421516.0411723,"g2mg/g2mg_16_30","Genie_0.3_approx",10,1,0.31330037117004395
1594421516.212419,"g2mg/g2mg_16_30","sklearn_kmeans",10,1,0.17121624946594238
1594421516.2598536,"g2mg/g2mg_16_30","Genie_0.3",10,3,0.0268552303314209
1594421516.401219,"g2mg/g2mg_16_30","Genie_0.3_approx",10,3,0.14133787155151367
1594421516.550194,"g2mg/g2mg_16_30","sklearn_kmeans",10,3,0.1489250659942627
1594421516.5893595,"g2mg/g2mg_16_30","Genie_0.3",10,6,0.017608642578125
1594421516.68676,"g2mg/g2mg_16_30","Genie_0.3_approx",10,6,0.09735751152038574
1594421516.8442187,"g2mg/g2mg_16_30","sklearn_kmeans",10,6,0.15742874145507812
1594421516.9482322,"g2mg/g2mg_16_30","Genie_0.3",10,12,0.0835878849029541
1594421517.0243611,"g2mg/g2mg_16_30","Genie_0.3_approx",10,12,0.07609772682189941
1594421517.232787,"g2mg/g2mg_16_30","sklearn_kmeans",10,12,0.20839524269104004
1594421517.2838278,"g2mg/g2mg_16_30","Genie_0.3",100,1,0.029372215270996094
1594421517.593825,"g2mg/g2mg_16_30","Genie_0.3_approx",100,1,0.3099696636199951
1594421518.1871603,"g2mg/g2mg_16_30","sklearn_kmeans",100,1,0.5933058261871338
1594421518.234925,"g2mg/g2mg_16_30","Genie_0.3",100,3,0.026012420654296875
1594421518.372178,"g2mg/g2mg_16_30","Genie_0.3_approx",100,3,0.13722610473632812
1594421518.9703882,"g2mg/g2mg_16_30","sklearn_kmeans",100,3,0.5981781482696533
1594421519.009791,"g2mg/g2mg_16_30","Genie_0.3",100,6,0.017795324325561523
1594421519.0991945,"g2mg/g2mg_16_30","Genie_0.3_approx",100,6,0.08937549591064453
1594421519.6824346,"g2mg/g2mg_16_30","sklearn_kmeans",100,6,0.5832102298736572
1594421519.7499106,"g2mg/g2mg_16_30","Genie_0.3",100,12,0.047110557556152344
1594421519.8249123,"g2mg/g2mg_16_30","Genie_0.3_approx",100,12,0.07496905326843262
1594421520.4470809,"g2mg/g2mg_16_30","sklearn_kmeans",100,12,0.6221375465393066
1594421520.4990065,"g2mg/g2mg_16_30","Genie_0.3",1000,1,0.028594255447387695
1594421520.8058648,"g2mg/g2mg_16_30","Genie_0.3_approx",1000,1,0.30683112144470215
1594421525.622324,"g2mg/g2mg_16_30","sklearn_kmeans",1000,1,4.816429615020752
1594421525.6699393,"g2mg/g2mg_16_30","Genie_0.3",1000,3,0.026779651641845703
1594421525.8116696,"g2mg/g2mg_16_30","Genie_0.3_approx",1000,3,0.14170145988464355
1594421530.5985677,"g2mg/g2mg_16_30","sklearn_kmeans",1000,3,4.786865711212158
1594421530.6368861,"g2mg/g2mg_16_30","Genie_0.3",1000,6,0.01765155792236328
1594421530.7386267,"g2mg/g2mg_16_30","Genie_0.3_approx",1000,6,0.10170149803161621
1594421535.5246692,"g2mg/g2mg_16_30","sklearn_kmeans",1000,6,4.786011695861816
1594421535.6305926,"g2mg/g2mg_16_30","Genie_0.3",1000,12,0.08554816246032715
1594421535.7077389,"g2mg/g2mg_16_30","Genie_0.3_approx",1000,12,0.07710599899291992
1594421540.5382864,"g2mg/g2mg_16_30","sklearn_kmeans",1000,12,4.830515384674072
1594421540.5387983,"g2mg/g2mg_16_30","Genie_0.1",10,0,0.0004711151123046875
1594421540.5391538,"g2mg/g2mg_16_30","Genie_0.3",10,0,0.0003361701965332031
1594421540.5394654,"g2mg/g2mg_16_30","Genie_0.5",10,0,0.0002963542938232422
1594421540.539874,"g2mg/g2mg_16_30","Genie_0.1",100,0,0.00039267539978027344
1594421540.5402088,"g2mg/g2mg_16_30","Genie_0.3",100,0,0.0003199577331542969
1594421540.54051,"g2mg/g2mg_16_30","Genie_0.5",100,0,0.0002865791320800781
1594421540.540764,"g2mg/g2mg_16_30","Genie_0.1",1000,0,0.00023937225341796875
1594421540.541002,"g2mg/g2mg_16_30","Genie_0.3",1000,0,0.00022292137145996094
1594421540.5412278,"g2mg/g2mg_16_30","Genie_0.5",1000,0,0.00021147727966308594
1594421540.672448,"g2mg/g2mg_32_30","Genie_0.3",10,1,0.05293607711791992
1594421541.028074,"g2mg/g2mg_32_30","Genie_0.3_approx",10,1,0.35559844970703125
1594421541.206497,"g2mg/g2mg_32_30","sklearn_kmeans",10,1,0.1783909797668457
1594421541.2697957,"g2mg/g2mg_32_30","Genie_0.3",10,3,0.04293179512023926
1594421541.4230876,"g2mg/g2mg_32_30","Genie_0.3_approx",10,3,0.15326166152954102
1594421541.5720718,"g2mg/g2mg_32_30","sklearn_kmeans",10,3,0.14895415306091309
1594421541.618081,"g2mg/g2mg_32_30","Genie_0.3",10,6,0.02556610107421875
1594421541.7277503,"g2mg/g2mg_32_30","Genie_0.3_approx",10,6,0.10962796211242676
1594421541.907375,"g2mg/g2mg_32_30","sklearn_kmeans",10,6,0.17959332466125488
1594421542.0086153,"g2mg/g2mg_32_30","Genie_0.3",10,12,0.07929468154907227
1594421542.0907233,"g2mg/g2mg_32_30","Genie_0.3_approx",10,12,0.0820760726928711
1594421542.2859776,"g2mg/g2mg_32_30","sklearn_kmeans",10,12,0.19522309303283691
1594421542.3647318,"g2mg/g2mg_32_30","Genie_0.3",100,1,0.056517839431762695
1594421542.7153833,"g2mg/g2mg_32_30","Genie_0.3_approx",100,1,0.35062360763549805
1594421543.3785117,"g2mg/g2mg_32_30","sklearn_kmeans",100,1,0.6630978584289551
1594421543.441895,"g2mg/g2mg_32_30","Genie_0.3",100,3,0.042551517486572266
1594421543.5850508,"g2mg/g2mg_32_30","Genie_0.3_approx",100,3,0.14310717582702637
1594421544.2062545,"g2mg/g2mg_32_30","sklearn_kmeans",100,3,0.6211743354797363
1594421544.2517753,"g2mg/g2mg_32_30","Genie_0.3",100,6,0.025348424911499023
1594421544.3581557,"g2mg/g2mg_32_30","Genie_0.3_approx",100,6,0.10635089874267578
1594421545.0005763,"g2mg/g2mg_32_30","sklearn_kmeans",100,6,0.6423900127410889
1594421545.1194992,"g2mg/g2mg_32_30","Genie_0.3",100,12,0.09847426414489746
1594421545.2023332,"g2mg/g2mg_32_30","Genie_0.3_approx",100,12,0.08279228210449219
1594421545.897132,"g2mg/g2mg_32_30","sklearn_kmeans",100,12,0.6947689056396484
1594421545.9758146,"g2mg/g2mg_32_30","Genie_0.3",1000,1,0.05639314651489258
1594421546.326978,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,1,0.3511345386505127
1594421551.894383,"g2mg/g2mg_32_30","sklearn_kmeans",1000,1,5.567372798919678
1594421551.9584363,"g2mg/g2mg_32_30","Genie_0.3",1000,3,0.04303407669067383
1594421552.1033263,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,3,0.14486193656921387
1594421557.6644936,"g2mg/g2mg_32_30","sklearn_kmeans",1000,3,5.561134099960327
1594421557.705556,"g2mg/g2mg_32_30","Genie_0.3",1000,6,0.020476579666137695
1594421557.8192801,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,6,0.1136927604675293
1594421563.5195167,"g2mg/g2mg_32_30","sklearn_kmeans",1000,6,5.7002036571502686
1594421563.6360207,"g2mg/g2mg_32_30","Genie_0.3",1000,12,0.0945122241973877
1594421563.7193694,"g2mg/g2mg_32_30","Genie_0.3_approx",1000,12,0.08331608772277832
1594421569.5504909,"g2mg/g2mg_32_30","sklearn_kmeans",1000,12,5.83108925819397
1594421569.5510197,"g2mg/g2mg_32_30","Genie_0.1",10,0,0.0004875659942626953
1594421569.551352,"g2mg/g2mg_32_30","Genie_0.3",10,0,0.0003147125244140625
1594421569.5516593,"g2mg/g2mg_32_30","Genie_0.5",10,0,0.0002923011779785156
1594421569.5520837,"g2mg/g2mg_32_30","Genie_0.1",100,0,0.00040984153747558594
1594421569.5523973,"g2mg/g2mg_32_30","Genie_0.3",100,0,0.0002987384796142578
1594421569.5526965,"g2mg/g2mg_32_30","Genie_0.5",100,0,0.00028514862060546875
1594421569.5529687,"g2mg/g2mg_32_30","Genie_0.1",1000,0,0.0002579689025878906
1594421569.553202,"g2mg/g2mg_32_30","Genie_0.3",1000,0,0.0002186298370361328
1594421569.5534365,"g2mg/g2mg_32_30","Genie_0.5",1000,0,0.00022101402282714844
1594421569.7693388,"g2mg/g2mg_64_30","Genie_0.3",10,1,0.10962629318237305
1594421570.1934562,"g2mg/g2mg_64_30","Genie_0.3_approx",10,1,0.4240882396697998
1594421570.4004877,"g2mg/g2mg_64_30","sklearn_kmeans",10,1,0.207000732421875
1594421570.4967237,"g2mg/g2mg_64_30","Genie_0.3",10,3,0.07555913925170898
1594421570.662847,"g2mg/g2mg_64_30","Genie_0.3_approx",10,3,0.16609454154968262
1594421570.8389916,"g2mg/g2mg_64_30","sklearn_kmeans",10,3,0.17611408233642578
1594421570.905298,"g2mg/g2mg_64_30","Genie_0.3",10,6,0.04471230506896973
1594421571.0274184,"g2mg/g2mg_64_30","Genie_0.3_approx",10,6,0.12208962440490723
1594421571.232187,"g2mg/g2mg_64_30","sklearn_kmeans",10,6,0.20473694801330566
1594421571.3464985,"g2mg/g2mg_64_30","Genie_0.3",10,12,0.09119439125061035
1594421571.4538665,"g2mg/g2mg_64_30","Genie_0.3_approx",10,12,0.10732579231262207
1594421571.6751125,"g2mg/g2mg_64_30","sklearn_kmeans",10,12,0.22121143341064453
1594421571.8225994,"g2mg/g2mg_64_30","Genie_0.3",100,1,0.12378644943237305
1594421572.2445543,"g2mg/g2mg_64_30","Genie_0.3_approx",100,1,0.42192769050598145
1594421573.0677483,"g2mg/g2mg_64_30","sklearn_kmeans",100,1,0.8231639862060547
1594421573.1341226,"g2mg/g2mg_64_30","Genie_0.3",100,3,0.04527759552001953
1594421573.3035686,"g2mg/g2mg_64_30","Genie_0.3_approx",100,3,0.1694176197052002
1594421574.0774076,"g2mg/g2mg_64_30","sklearn_kmeans",100,3,0.7738075256347656
1594421574.1464317,"g2mg/g2mg_64_30","Genie_0.3",100,6,0.04812479019165039
1594421574.2819822,"g2mg/g2mg_64_30","Genie_0.3_approx",100,6,0.13550615310668945
1594421575.1252766,"g2mg/g2mg_64_30","sklearn_kmeans",100,6,0.8432605266571045
1594421575.2531507,"g2mg/g2mg_64_30","Genie_0.3",100,12,0.10516500473022461
1594421575.3601544,"g2mg/g2mg_64_30","Genie_0.3_approx",100,12,0.10695981979370117
1594421576.1893666,"g2mg/g2mg_64_30","sklearn_kmeans",100,12,0.8291761875152588
1594421576.3333282,"g2mg/g2mg_64_30","Genie_0.3",1000,1,0.12155389785766602
1594421576.7502134,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,1,0.4168579578399658
1594421583.8424854,"g2mg/g2mg_64_30","sklearn_kmeans",1000,1,7.092241048812866
1594421583.9242272,"g2mg/g2mg_64_30","Genie_0.3",1000,3,0.05987358093261719
1594421584.1092825,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,3,0.18502497673034668
1594421591.1633444,"g2mg/g2mg_64_30","sklearn_kmeans",1000,3,7.054028749465942
1594421591.234052,"g2mg/g2mg_64_30","Genie_0.3",1000,6,0.04841184616088867
1594421591.3717687,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,6,0.13768672943115234
1594421598.669723,"g2mg/g2mg_64_30","sklearn_kmeans",1000,6,7.297919273376465
1594421598.7850413,"g2mg/g2mg_64_30","Genie_0.3",1000,12,0.09311318397521973
1594421598.8935864,"g2mg/g2mg_64_30","Genie_0.3_approx",1000,12,0.10850048065185547
1594421606.222893,"g2mg/g2mg_64_30","sklearn_kmeans",1000,12,7.32926869392395
1594421606.2233799,"g2mg/g2mg_64_30","Genie_0.1",10,0,0.0004448890686035156
1594421606.2237022,"g2mg/g2mg_64_30","Genie_0.3",10,0,0.00030493736267089844
1594421606.2239842,"g2mg/g2mg_64_30","Genie_0.5",10,0,0.00026679039001464844
1594421606.224365,"g2mg/g2mg_64_30","Genie_0.1",100,0,0.0003662109375
1594421606.2246616,"g2mg/g2mg_64_30","Genie_0.3",100,0,0.00028228759765625
1594421606.2249322,"g2mg/g2mg_64_30","Genie_0.5",100,0,0.0002570152282714844
1594421606.2251806,"g2mg/g2mg_64_30","Genie_0.1",1000,0,0.00023508071899414062
1594421606.2254093,"g2mg/g2mg_64_30","Genie_0.3",1000,0,0.00021457672119140625
1594421606.2256265,"g2mg/g2mg_64_30","Genie_0.5",1000,0,0.00020265579223632812
1594421606.6142313,"g2mg/g2mg_128_30","Genie_0.3",10,1,0.23480916023254395
1594421607.15701,"g2mg/g2mg_128_30","Genie_0.3_approx",10,1,0.5427525043487549
1594421607.4442558,"g2mg/g2mg_128_30","sklearn_kmeans",10,1,0.2872128486633301
1594421607.5737236,"g2mg/g2mg_128_30","Genie_0.3",10,3,0.10847926139831543
1594421607.78343,"g2mg/g2mg_128_30","Genie_0.3_approx",10,3,0.20967864990234375
1594421608.0016131,"g2mg/g2mg_128_30","sklearn_kmeans",10,3,0.2181529998779297
1594421608.0980058,"g2mg/g2mg_128_30","Genie_0.3",10,6,0.07575440406799316
1594421608.2411416,"g2mg/g2mg_128_30","Genie_0.3_approx",10,6,0.14310669898986816
1594421608.4914253,"g2mg/g2mg_128_30","sklearn_kmeans",10,6,0.25025248527526855
1594421608.6164794,"g2mg/g2mg_128_30","Genie_0.3",10,12,0.10277175903320312
1594421608.7456708,"g2mg/g2mg_128_30","Genie_0.3_approx",10,12,0.12915658950805664
1594421609.0229864,"g2mg/g2mg_128_30","sklearn_kmeans",10,12,0.2772815227508545
1594421609.2952852,"g2mg/g2mg_128_30","Genie_0.3",100,1,0.24939298629760742
1594421609.8290844,"g2mg/g2mg_128_30","Genie_0.3_approx",100,1,0.5337727069854736
1594421610.972527,"g2mg/g2mg_128_30","sklearn_kmeans",100,1,1.1434109210968018
1594421611.1097205,"g2mg/g2mg_128_30","Genie_0.3",100,3,0.11538887023925781
1594421611.3182125,"g2mg/g2mg_128_30","Genie_0.3_approx",100,3,0.2084660530090332
1594421612.3750265,"g2mg/g2mg_128_30","sklearn_kmeans",100,3,1.0567831993103027
1594421612.4825864,"g2mg/g2mg_128_30","Genie_0.3",100,6,0.08537459373474121
1594421612.6367724,"g2mg/g2mg_128_30","Genie_0.3_approx",100,6,0.15415573120117188
1594421613.7303252,"g2mg/g2mg_128_30","sklearn_kmeans",100,6,1.0935187339782715
1594421613.8695633,"g2mg/g2mg_128_30","Genie_0.3",100,12,0.11824226379394531
1594421614.002201,"g2mg/g2mg_128_30","Genie_0.3_approx",100,12,0.1325082778930664
1594421615.1422606,"g2mg/g2mg_128_30","sklearn_kmeans",100,12,1.1400227546691895
1594421615.414501,"g2mg/g2mg_128_30","Genie_0.3",1000,1,0.24872136116027832
1594421615.959577,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,1,0.5450494289398193
1594421625.6179166,"g2mg/g2mg_128_30","sklearn_kmeans",1000,1,9.658307552337646
1594421625.7440038,"g2mg/g2mg_128_30","Genie_0.3",1000,3,0.10556316375732422
1594421625.9646766,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,3,0.2206425666809082
1594421635.6477296,"g2mg/g2mg_128_30","sklearn_kmeans",1000,3,9.683019638061523
1594421635.7323494,"g2mg/g2mg_128_30","Genie_0.3",1000,6,0.06304478645324707
1594421635.8966103,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,6,0.16422700881958008
1594421646.0016277,"g2mg/g2mg_128_30","sklearn_kmeans",1000,6,10.104971408843994
1594421646.1278703,"g2mg/g2mg_128_30","Genie_0.3",1000,12,0.10389232635498047
1594421646.2593434,"g2mg/g2mg_128_30","Genie_0.3_approx",1000,12,0.13142776489257812
1594421656.2290714,"g2mg/g2mg_128_30","sklearn_kmeans",1000,12,9.969690322875977
1594421656.2295938,"g2mg/g2mg_128_30","Genie_0.1",10,0,0.0004813671112060547
1594421656.2298987,"g2mg/g2mg_128_30","Genie_0.3",10,0,0.00028824806213378906
1594421656.2301886,"g2mg/g2mg_128_30","Genie_0.5",10,0,0.00027441978454589844
1594421656.2305899,"g2mg/g2mg_128_30","Genie_0.1",100,0,0.0003867149353027344
1594421656.230876,"g2mg/g2mg_128_30","Genie_0.3",100,0,0.0002715587615966797
1594421656.2311535,"g2mg/g2mg_128_30","Genie_0.5",100,0,0.00026416778564453125
1594421656.2314112,"g2mg/g2mg_128_30","Genie_0.1",1000,0,0.00024366378784179688
1594421656.2316332,"g2mg/g2mg_128_30","Genie_0.3",1000,0,0.00020813941955566406
1594421656.2318516,"g2mg/g2mg_128_30","Genie_0.5",1000,0,0.0002048015594482422
1594421656.3662724,"wut/trajectories","Genie_0.3",10,1,0.03945446014404297
1594421657.3369536,"wut/trajectories","Genie_0.3_approx",10,1,0.9706499576568604
1594421657.4432943,"wut/trajectories","sklearn_kmeans",10,1,0.10630607604980469
1594421657.5003943,"wut/trajectories","Genie_0.3",10,3,0.036696434020996094
1594421657.8963473,"wut/trajectories","Genie_0.3_approx",10,3,0.39590954780578613
1594421658.0137715,"wut/trajectories","sklearn_kmeans",10,3,0.11738324165344238
1594421658.071806,"wut/trajectories","Genie_0.3",10,6,0.03779721260070801
1594421658.3539484,"wut/trajectories","Genie_0.3_approx",10,6,0.28211307525634766
1594421658.46605,"wut/trajectories","sklearn_kmeans",10,6,0.11206412315368652
1594421658.5236278,"wut/trajectories","Genie_0.3",10,12,0.036913394927978516
1594421658.7800868,"wut/trajectories","Genie_0.3_approx",10,12,0.25642967224121094
1594421658.9289162,"wut/trajectories","sklearn_kmeans",10,12,0.14879417419433594
1594421658.9894216,"wut/trajectories","Genie_0.3",100,1,0.038016557693481445
1594421659.9604812,"wut/trajectories","Genie_0.3_approx",100,1,0.9710302352905273
1594421660.9497774,"wut/trajectories","sklearn_kmeans",100,1,0.9892616271972656
1594421661.0072737,"wut/trajectories","Genie_0.3",100,3,0.037122249603271484
1594421661.3998759,"wut/trajectories","Genie_0.3_approx",100,3,0.39257264137268066
1594421662.3923771,"wut/trajectories","sklearn_kmeans",100,3,0.992469072341919
1594421662.450317,"wut/trajectories","Genie_0.3",100,6,0.03696584701538086
1594421662.7268763,"wut/trajectories","Genie_0.3_approx",100,6,0.27653050422668457
1594421663.7048967,"wut/trajectories","sklearn_kmeans",100,6,0.9779665470123291
1594421663.764688,"wut/trajectories","Genie_0.3",100,12,0.037308454513549805
1594421664.0295577,"wut/trajectories","Genie_0.3_approx",100,12,0.26484036445617676
1594421665.0921934,"wut/trajectories","sklearn_kmeans",100,12,1.0626022815704346
1594421665.1509488,"wut/trajectories","Genie_0.3",1000,1,0.03669548034667969
1594421666.1144001,"wut/trajectories","Genie_0.3_approx",1000,1,0.9634220600128174
1594421676.0029924,"wut/trajectories","sklearn_kmeans",1000,1,9.888554573059082
1594421676.0627615,"wut/trajectories","Genie_0.3",1000,3,0.039003610610961914
1594421676.4660645,"wut/trajectories","Genie_0.3_approx",1000,3,0.4032740592956543
1594421686.1109395,"wut/trajectories","sklearn_kmeans",1000,3,9.6448392868042
1594421686.170452,"wut/trajectories","Genie_0.3",1000,6,0.03887319564819336
1594421686.4525692,"wut/trajectories","Genie_0.3_approx",1000,6,0.2820875644683838
1594421696.3696852,"wut/trajectories","sklearn_kmeans",1000,6,9.917079448699951
1594421696.4309285,"wut/trajectories","Genie_0.3",1000,12,0.039229631423950195
1594421696.6873507,"wut/trajectories","Genie_0.3_approx",1000,12,0.2563939094543457
1594421710.685023,"wut/trajectories","sklearn_kmeans",1000,12,13.997636318206787
1594421710.6870809,"wut/trajectories","Genie_0.1",10,0,0.0020189285278320312
1594421710.6893454,"wut/trajectories","Genie_0.3",10,0,0.002244234085083008
1594421710.6918302,"wut/trajectories","Genie_0.5",10,0,0.002469301223754883
1594421710.6937299,"wut/trajectories","Genie_0.1",100,0,0.0018835067749023438
1594421710.6959379,"wut/trajectories","Genie_0.3",100,0,0.002192974090576172
1594421710.6981091,"wut/trajectories","Genie_0.5",100,0,0.002156972885131836
1594421710.6994042,"wut/trajectories","Genie_0.1",1000,0,0.0012807846069335938
1594421710.7009108,"wut/trajectories","Genie_0.3",1000,0,0.0014910697937011719
1594421710.7025762,"wut/trajectories","Genie_0.5",1000,0,0.001649618148803711
1594421711.6280127,"sipu/birch1","Genie_0.3",10,1,0.5234012603759766
1594421722.0292578,"sipu/birch1","Genie_0.3_approx",10,1,10.401208877563477
1594421723.2233336,"sipu/birch1","sklearn_kmeans",10,1,1.1940412521362305
1594421723.7654681,"sipu/birch1","Genie_0.3",10,3,0.5211646556854248
1594421728.1793585,"sipu/birch1","Genie_0.3_approx",10,3,4.413854122161865
1594421728.9752743,"sipu/birch1","sklearn_kmeans",10,3,0.7958803176879883
1594421729.516696,"sipu/birch1","Genie_0.3",10,6,0.520766019821167
1594421732.3864825,"sipu/birch1","Genie_0.3_approx",10,6,2.8697509765625
1594421733.2911298,"sipu/birch1","sklearn_kmeans",10,6,0.9046132564544678
1594421733.835773,"sipu/birch1","Genie_0.3",10,12,0.5222911834716797
1594421736.3913581,"sipu/birch1","Genie_0.3_approx",10,12,2.5555498600006104
1594421737.3991008,"sipu/birch1","sklearn_kmeans",10,12,1.007704496383667
1594421737.9447427,"sipu/birch1","Genie_0.3",100,1,0.5243325233459473
1594421748.152677,"sipu/birch1","Genie_0.3_approx",100,1,10.207900285720825
1594421755.3248582,"sipu/birch1","sklearn_kmeans",100,1,7.1721460819244385
1594421755.8664231,"sipu/birch1","Genie_0.3",100,3,0.5205051898956299
1594421760.2733617,"sipu/birch1","Genie_0.3_approx",100,3,4.406904458999634
1594421767.0605757,"sipu/birch1","sklearn_kmeans",100,3,6.787179470062256
1594421767.6019578,"sipu/birch1","Genie_0.3",100,6,0.5205497741699219
1594421770.478458,"sipu/birch1","Genie_0.3_approx",100,6,2.8764641284942627
1594421777.7997355,"sipu/birch1","sklearn_kmeans",100,6,7.321243762969971
1594421778.3459723,"sipu/birch1","Genie_0.3",100,12,0.5247933864593506
1594421781.155611,"sipu/birch1","Genie_0.3_approx",100,12,2.809603214263916
1594421788.9021564,"sipu/birch1","sklearn_kmeans",100,12,7.746509313583374
1594421789.4437747,"sipu/birch1","Genie_0.3",1000,1,0.520491361618042
1594421799.6778116,"sipu/birch1","Genie_0.3_approx",1000,1,10.233981370925903
1594421918.0509865,"sipu/birch1","sklearn_kmeans",1000,1,118.37313914299011
1594421918.5896108,"sipu/birch1","Genie_0.3",1000,3,0.5176486968994141
1594421923.0242581,"sipu/birch1","Genie_0.3_approx",1000,3,4.43461012840271
1594422024.2037458,"sipu/birch1","sklearn_kmeans",1000,3,101.17944812774658
1594422024.751908,"sipu/birch1","Genie_0.3",1000,6,0.5268781185150146
1594422027.7405577,"sipu/birch1","Genie_0.3_approx",1000,6,2.9886128902435303
1594422129.620332,"sipu/birch1","sklearn_kmeans",1000,6,101.87973833084106
1594422130.1632655,"sipu/birch1","Genie_0.3",1000,12,0.521456241607666
1594422132.6147459,"sipu/birch1","Genie_0.3_approx",1000,12,2.4514451026916504
1594422246.5848262,"sipu/birch1","sklearn_kmeans",1000,12,113.97004318237305
1594422246.606413,"sipu/birch1","Genie_0.1",10,0,0.021548032760620117
1594422246.630799,"sipu/birch1","Genie_0.3",10,0,0.024348974227905273
1594422246.6610234,"sipu/birch1","Genie_0.5",10,0,0.030190229415893555
1594422246.680938,"sipu/birch1","Genie_0.1",100,0,0.01988077163696289
1594422246.7042592,"sipu/birch1","Genie_0.3",100,0,0.023288488388061523
1594422246.7340846,"sipu/birch1","Genie_0.5",100,0,0.02979135513305664
1594422246.7529438,"sipu/birch1","Genie_0.1",1000,0,0.01882624626159668
1594422246.775179,"sipu/birch1","Genie_0.3",1000,0,0.022203445434570312
1594422246.8043885,"sipu/birch1","Genie_0.5",1000,0,0.029177427291870117
1594422247.6645138,"sipu/birch2","Genie_0.3",10,1,0.4603726863861084
1594422257.4218798,"sipu/birch2","Genie_0.3_approx",10,1,9.757330179214478
1594422257.97457,"sipu/birch2","sklearn_kmeans",10,1,0.5526559352874756
1594422258.4557817,"sipu/birch2","Genie_0.3",10,3,0.4601876735687256
1594422263.695231,"sipu/birch2","Genie_0.3_approx",10,3,5.2394139766693115
1594422264.2104452,"sipu/birch2","sklearn_kmeans",10,3,0.5151791572570801
1594422264.692981,"sipu/birch2","Genie_0.3",10,6,0.4614577293395996
1594422269.4004004,"sipu/birch2","Genie_0.3_approx",10,6,4.70738410949707
1594422269.9359193,"sipu/birch2","sklearn_kmeans",10,6,0.535485029220581
1594422270.4225304,"sipu/birch2","Genie_0.3",10,12,0.465529203414917
1594422275.0282857,"sipu/birch2","Genie_0.3_approx",10,12,4.605721950531006
1594422275.6284468,"sipu/birch2","sklearn_kmeans",10,12,0.6001267433166504
1594422276.1175692,"sipu/birch2","Genie_0.3",100,1,0.4676382541656494
1594422286.1663396,"sipu/birch2","Genie_0.3_approx",100,1,10.048734664916992
1594422291.2909272,"sipu/birch2","sklearn_kmeans",100,1,5.124552488327026
1594422291.7739916,"sipu/birch2","Genie_0.3",100,3,0.46195316314697266
1594422297.196529,"sipu/birch2","Genie_0.3_approx",100,3,5.4225013256073
1594422302.4091702,"sipu/birch2","sklearn_kmeans",100,3,5.21260666847229
1594422302.8922315,"sipu/birch2","Genie_0.3",100,6,0.46201515197753906
1594422309.3064911,"sipu/birch2","Genie_0.3_approx",100,6,6.414205551147461
